cr_returned_date_sk|cr_returned_time_sk|cr_item_sk|cr_refunded_customer_sk|cr_refunded_cdemo_sk|cr_refunded_hdemo_sk|cr_refunded_addr_sk|cr_returning_customer_sk|cr_returning_cdemo_sk|cr_returning_hdemo_sk|cr_returning_addr_sk|cr_call_center_sk|cr_catalog_page_sk|cr_ship_mode_sk|cr_warehouse_sk|cr_reason_sk|cr_order_number|cr_return_quantity|cr_return_amount|cr_return_tax|cr_return_amt_inc_tax|cr_fee|cr_return_ship_cost|cr_refunded_cash|cr_reversed_charge|cr_store_credit|cr_net_loss
2452352|53035|839|290|100001|1552|1783|1235|31741|6218|3822|1|6217|7|1|1|12652|18|47.34|1.89|49.23|81.81|21.60|9.46|15.90|21.98|105.30
2452470|37338|317|9915|187356|2877|4405|8758|143879|4217|875|1|6026|16|1|1|12655|60|6219.60|0.00|6219.60|23.18|4305.60|310.98|4372.37|1536.25|4328.78
2452443|28535|995||187356|2877||5811|89252|2881|||6209|9|||12655|4|||394.65|96.31||0.00|||
2452315|5382|259|9915|187356|2877|4405|1670|165473|174|3595|1|5943|18|1|3|12655|9|924.48|18.48|942.96|71.94|435.06|619.40|112.87|192.21|525.48
2452326|38398|49|9915|187356|2877|4405|9915|187356|1096|4405|1|7095|19|1|3|12655|25|184.00|16.56|200.56|67.09|651.00|130.64|27.21|26.15|734.65
2452402|75727|805|6057|34223|5156|282|611|166719|2271|2350|1|7058|13|1|3|12658|15|367.05|7.34|374.39|12.00|22.65|209.21|105.75|52.09|41.99
2452492|36541|1337|9495|49117|4339|2961|||3843||1||||1|12664||1763.58||1922.30||246.84|1199.23|||491.43
2452368|69621|509|9495|49117|4339|2961|8687|115903|1313|4163|1|7106|13|1|2|12664|14|4.34|0.30|4.64|58.59|18.34|3.64|0.06|0.64|77.23
2452437|44065|1797|5227|79826|2298|3657|8254|173492|2880|4908|1|5955|5|1|1|12666|1|21.90|0.21|22.11|81.51|7.20|18.17|0.22|3.51|88.92
2452469|46378|385|5332|25600|6475|2223|9543|128965|5302|479|1|6013|17|1|3|12667|24|1492.08|29.84|1521.92|79.89|286.08|1387.63|28.20|76.25|395.81
2452378|43866|983|5332|25600|6475|2223|1358|75102|5539|1696|1|6001|7|1|1|12667|7|282.52|19.77|302.29|53.84|10.64|211.89|24.01|46.62|84.25
2452317|27747|379|5332|25600|6475|2223|5539|73137|5046|3275|1|6184|15|1|2|12667|20|69.80|4.18|73.98|96.03|30.00|41.18|18.88|9.74|130.21
2452465|9394|1247|6651|51148|6158|3688|1315|145570|6088|3373|1|6015|8|1|1|12669|2|9.32|0.65|9.97|99.45|1.16|6.99|0.72|1.61|101.26
2452332|78842|239|5147|85968|5396|2144|6335|121966|274|735|1|5978|5|1|2|12670|41|106.60|0.00|106.60|35.11|339.89|27.71|30.76|48.13|375.00
2452297|57649|839|6842|191623|5844|4545|8884|54824|4649|281|1|5996|10|1|3|12672|41|1433.77|57.35|1491.12|46.56|2867.95|745.56|550.56|137.65|2971.86
2452362|72777|1501|6427|114448|1876|3577|111|191179|1107|3348|1|5969|5|1|3|12673|68|1617.72|16.17|1633.89|12.09|220.32|469.13|241.20|907.39|248.58
2452487|55478|1017|1007|160697|2947|1364|3661|118947|3340|453|1|7054|5|1|3|12674|6|115.14|0.00|115.14|29.20|11.04|86.35|22.16|6.63|40.24
2452464|23186|1293|5930|152292|2414|4209|3123|19375|3073|4218|1|7083|19|1|3|12675|7|70.70|3.53|74.23|84.18|371.28|28.98|38.79|2.93|458.99
2452368|74836|1625|8432|182812|2599|4459|8141|169910|343|4289|1|6211|14|1|2|12678|19|1333.23|53.32|1386.55|18.49|525.73|986.59|232.24|114.40|597.54
2452337|52035|1163|8432|182812|2599|4459|2348|45831|625|3652|1|7044|7|1|1|12678|28|6688.08|0.00|6688.08|46.75|211.12|5350.46|481.54|856.08|257.87
2452323|53757|1399|6613|110405|2837|2949|5889|102817|5907|804|1|6029|1|1|3|12679|37|1289.45|38.68|1328.13|48.90|368.15|734.98|38.81|515.66|455.73
2452430|41074|1595|741|142156|51|2906|2316|36952|6418|724|1|7041|9|1|3|12680|43|529.33|47.63|576.96|96.06|10.32|381.11|103.75|44.47|154.01
2452364|20142|259|||2813|3419|6050||2605||1|6185||||12681||419.04||||655.80|230.47|64.11||
2452329|49531|1629|7272|148737|842|1027|7272|148737|6914|1027|1|5988|19|1|1|12682|15|1667.40|83.37|1750.77|91.03|480.90|767.00|270.12|630.28|655.30
2452440|31894|27|9355|115365|2095|3065|7208|168063|3181|2772|1|6008|19|1|1|12683|7|70.21|2.80|73.01|98.70|21.56|65.99|0.88|3.34|123.06
2452412|41219|1323|9998|182579|1207|1188|6913|51046|5492|3098|1|7064|9|1|3|12684|46|985.32|19.70|1005.02|49.85|84.18|68.97|201.59|714.76|153.73
2452334|74232|1251|890|73779|1435|4884|4179|51581|4768|4035|1|6242|16|1|1|12688|71|5715.50|228.62|5944.12|52.52|2406.19|1543.18|292.06|3880.26|2687.33
2452339|21380|1513|1366|116138|2430|409|2965|34091|5097|3416|1|5956|20|1|2|12696|42|1061.76|10.61|1072.37|36.31|1292.76|10.61|725.29|325.86|1339.68
2452333|47559|1121|1366|116138|2430|409|8182|89466|4795|4444|1|7094|11|1|3|12696|6|266.28|13.31|279.59|8.06|207.84|82.54|56.95|126.79|229.21
2452354|77099|1631|4310|184023|1096|1289|3227|172209|91|1133|1|5993|12|1|3|12697|67|812.71|24.38|837.09|20.59|812.71|772.07|39.82|0.82|857.68
2452407|12388|903|9476|158375|6361|2980|5572|188375|3301|1500|1|6033|11|1|2|12698|13|608.27|42.57|650.84|75.83|567.71|60.82|295.62|251.83|686.11
2452314|35475|697|4802|132111|5820|729|598|131144|6444|704|1|7077|11|1|1|12699|17|687.48|34.37|721.85|71.45|638.35|543.10|36.09|108.29|744.17
2452439|25549|999|3717|71421|2932|116|3717|71421|3250|116|1|7066|12|1|1|12702|1|42.53|3.40|45.93|38.77|10.24|18.28|11.15|13.10|52.41
2452403|65133|633|513|96972|4631|3090|7840|37584|2631|1878|1|6001|19|1|1|12704|22|282.48|14.12|296.60|18.77|139.48|242.93|31.24|8.31|172.37
2452313|80171|37|7650|53210|770|2083|6045|163702|6533|1644|1|7025|11|1|1|12706|44|2528.24|50.56|2578.80|84.41|1011.12|986.01|30.84|1511.39|1146.09
2452289|60942|1315|1399|125139|4512|3245|111|186394|2003|2492|1|6046|19|1|2|12707|59|191.16|3.82|194.98|52.64|478.49|76.46|102.08|12.62|534.95
2452342|20175|1393|1399|125139|4512|3245|4785|84623|2870|3884|1|7085|12|1|1|12707|10|313.50|0.00|313.50|8.02|170.40|94.05|28.52|190.93|178.42
2452406|67966|685|733|148866|1366|459|151|177179|45|784|1|7061|2|1|2|12708|4|207.84|10.39|218.23|84.72|217.28|195.36|8.86|3.62|312.39
2452461|17016|1069|6237|55067|217|7|1542|174251|3859|634|1|6013|12|1|2|12711|9|710.28|56.82|767.10|31.05|21.51|177.57|127.85|404.86|109.38
2452475|79157|355|3707|7606|6305|3004|6822|55818|3806|3561|1|7074|19|1|3|12712|2|120.70|6.03|126.73|32.77|20.42|67.59|20.18|32.93|59.22
2452443|70632|1067|1075|184523|691|3499|1963|172508|7057|4253|1|7126|1|1|1|12713|7|199.92|7.99|207.91|74.60|70.56|161.93|0.37|37.62|153.15
2452487|39565|287|1075|184523|691|3499|8963|14886|2917|1428|1|7022|1|1|2|12713|4|36.56|0.73|37.29|68.12|67.48|16.81|11.25|8.50|136.33
2452387|28493|1081|1075|184523|691|3499|5160|27914|3499|171|1|5981|20|1|3|12713|11|32.12|1.92|34.04|77.83|77.66|31.47|0.24|0.41|157.41
2452502|3155|33|1075|184523|691|3499|7631|90883|427|684|1|7051|2|1|3|12713|16|814.08|16.28|830.36|99.12|1668.96|293.06|286.56|234.46|1784.36
2452437|75449|1075|9757|89869|1181|2493|4812|4865|3954|2643|1|6221|17|1|1|12714|23|973.82|38.95|1012.77|50.28|865.72|97.38|148.99|727.45|954.95
2452419|81203|191|8290|48984|2718|3532|3623|90396|3834|3799|1|6241|14|1|3|12717|3|117.90|0.00|117.90|98.53|45.45|48.33|3.47|66.10|143.98
2452438|34337|1543|8290|48984|2718|3532|2899|11467|1367|4227|1|6032|7|1|2|12717|4|58.56|3.51|62.07|3.51|70.76|42.74|11.54|4.28|77.78
2452353|46627|569|554|7607|2420|4553|1207|88260|6077|621|1|6255|19|1|2|12718|66|2707.98|162.47|2870.45|52.98|2771.34|622.83|333.62|1751.53|2986.79
2452458|73757|1171|1703|181173|6930|2167|1038|4862|1592|1475|1|6027|11|1|1|12721|53|8333.19|166.66|8499.85|2.43|3638.45|4166.59|1916.63|2249.97|3807.54
2452368|25716|1057|590|110780|5610|2920|335|140487|5116|3672|1|6012|20|1|1|12722|64|13342.08|133.42|13475.50|98.82|1686.40|3068.67|3595.69|6677.72|1918.64
2452363|64917|165|9796|4434|5199|3077|9293|100269|467|545|1|6205|19|1|2|12724|3|153.66|4.60|158.26|53.65|102.42|47.63|51.95|54.08|160.67
2452401|79900|81|5156|104144|2139|207|2004|136362|357|665|1|6185|9|1|3|12726|19|2043.64|61.30|2104.94|54.44|446.31|286.10|931.49|826.05|562.05
2452285|37325|943|5156|104144|2139|207|6276|42202|1688|887|1|5998|11|1|1|12726|19|1462.62|131.63|1594.25|62.52|1241.84|1272.47|24.71|165.44|1435.99
2452398|61277|337|9872|134614|829|2331|2065|175483|144|4918|1|6008|14|1|3|12728|11|321.42|6.42|327.84|74.08|13.31|212.13|65.57|43.72|93.81
2452369|32502|443|9872|134614|829|2331|7907|100905|3223|628|1|6046|16|1|2|12728|16|810.56|40.52|851.08|40.23|416.16|462.01|181.24|167.31|496.91
2452371|50643|1515|5535|174204|6680|76|1628|80093|2143|4386|1|6173|9|1|1|12730|84|7355.88|147.11|7502.99|97.62|8870.40|4192.85|980.53|2182.50|9115.13
2452374|68719|1481|5022|182676|4330|1784|3012|148439|6928|2930|1|5955|10|1|1|12732|22|1486.76|133.80|1620.56|38.01|941.60|817.71|234.16|434.89|1113.41
2452447|61575|665|5022|182676|4330|1784|5022|182676|549|1784|1|7085|8|1|1|12732|41|466.58|18.66|485.24|56.34|1945.04|410.59|4.47|51.52|2020.04
2452347|16899|1285|5232|107845|1978|1598|9371|128478|6719|1160|1|6222|16|1|1|12734|10|127.00|1.27|128.27|78.84|59.10|39.37|24.53|63.10|139.21
2452446|45011|1435|8477|84963|2296|3782|4131|1859|5682|3585|1|5966|14|1|2|12736|38|1188.26|0.00|1188.26|46.18|1697.84|843.66|55.13|289.47|1744.02
2452464|53149|229|3221|157516|4931|2986|3221||||1||4|||12737|60|2589.00||2796.12||779.40|||39.88|993.37
2452480|59698|373|3221|157516|4931|2986|7381|24818|800|655|1|5958|7|1|3|12737|29|1745.22|17.45|1762.67|79.72|120.35|907.51|125.65|712.06|217.52
2452336|74872|1095|1838|6113|4915|2030|7257|44526|4721|443|1|6230|8|1|1|12740|8|642.48|0.00|642.48|17.07|236.72|141.34|370.84|130.30|253.79
2452496|69883|1581|6511|122934|4110|4933|2277|57318|7154|4263|1|7078|10|1|2|12742|37|1341.99|0.00|1341.99|13.47|2080.14|13.41|451.71|876.87|2093.61
2452472|57857|1575|425|23092|5839|1746|425|23092|3442|1746|1|6319|17|1|2|12743|21|337.47|20.24|357.71|70.95|405.09|283.47|30.78|23.22|496.28
2452424|10465|1751|5859|134292|3125|1158|7218|167579|3416|1406|1|6015|17|1|3|12744|4|41.20|2.88|44.08|57.54|0.00|41.20|0.00|0.00|60.42
2452442|10994|169|5859|134292|3125|1158|3562|20179|4784|542|1|6042|10|1|2|12744|31|377.89|34.01|411.90|1.09|300.39|207.83|47.61|122.45|335.49
2452379|54140|33|5462|133148|5714|2240|9256|102131|5509|2360|1|6019|7|1|1|12746|1|13.05|0.65|13.70|49.37|13.32|9.91|3.07|0.07|63.34
2452415|41549|701|3475|34543|6524|425|2477|191617|3768|3039|1|6273|12|1|3|12747|57|7217.91|577.43|7795.34|9.39|1782.96|6207.40|333.46|677.05|2369.78
2452402|83518|61|6843|166418|680|4775|3774|79928|5345|675|1|7070|19|1|2|12750|79|4198.85|293.91|4492.76|40.50|1001.72|629.82|1391.92|2177.11|1336.13
2452368|65630|433|3353|56687|2774|4661|4013|88796|6146|2823|1|5961|20|1|2|12751|27|5003.64|100.07|5103.71|57.18|870.21|1801.31|3010.19|192.14|1027.46
2452374|79422|1795|3353|56687|2774|4661|3025|45621|1800|1699|1|7039|16|1|3|12751|38|2229.08|66.87|2295.95|48.79|557.08|1538.06|324.77|366.25|672.74
2452511|35691|1619|3353|56687|2774|4661|6380|66947|4138|769|1|6364|9|1|3|12751|5|245.60|19.64|265.24|50.01|460.55|24.56|112.73|108.31|530.20
2452379|30652|1297|3991|177802|813|3824|771|49180|5580|700|1|7084|7|1|1|12752|2|26.34|0.00|26.34|4.43|3.56|2.10|6.30|17.94|7.99
2452379|38218|819|3991|177802|813|3824|2484|126837|5188|4372|1|7116|18|1|2|12752|11|231.33|2.31|233.64|76.59|653.40|210.51|11.65|9.17|732.30
2452454|42961|1093|1043|81335|394|2446|7899|164152|4112|3039|1|7082|13|1|3|12753|58|1345.60|0.00|1345.60|56.39|269.12|592.06|369.23|384.31|325.51
2452334|57310|1613|4282|19630|1651|3959|8191|88329|810|2329|1|5970|17|1|1|12754|22|713.68|0.00|713.68|53.64|100.54|635.17|65.94|12.57|154.18
2452308|83984|729|4282|19630|1651|3959|6494|87606|1835|4617|1|7074|17|1|1|12754|44|3968.36|357.15|4325.51|94.78|220.44|1507.97|2091.33|369.06|672.37
2452360|39769|1693|4282|19630|1651|3959|4109|158082|6750|1298|1|6021|16|1|2|12754|1|11.74|0.00|11.74|95.16|21.73|9.97|1.68|0.09|116.89
2452310|59225|1321|4282|19630|1651|3959|2708|55602|456|2310|1|7044|19|1|2|12754|51|3791.34|113.74|3905.08|10.48|448.29|379.13|2354.42|1057.79|572.51
2452333|46879|177|||4451|||||161|||15|1||12755|26|5029.70|251.48|||||226.84|326.43|
2452351|57289|1291|5665|27578|4451|2244|9162|114014|3994|1974|1|6293|14|1|3|12755|6|54.48|1.08|55.56|38.54|56.76|6.53|47.95|0.00|96.38
2452520|28848|221|2876|112932|235|3538|3005|186509|1489|3742|1|5958|8|1|3|12756|50|31.50|2.83|34.33|96.37|368.50|8.19|19.34|3.97|467.70
2452426|23565|1455|2876|112932|235|3538|5251|149133|394|2015|1|6041|18|1|1|12756|14|763.70|45.82|809.52|38.31|271.74|175.65|52.92|535.13|355.87
2452321|55029|1081|4546|69599|3292|4065|4546|69599|6947|4065|1|5967|11|1|3|12757|9|187.38|13.11|200.49|78.91|187.38|82.44|47.22|57.72|279.40
2452462|73184|1119|||||4877|62858|5811||1|6029|4|1||12759|21||||95.75||92.68|||2222.44
2452410|54062|825|3288|167|86|685|6026|66922|2510|2145|1|5964|9|1|1|12759|12|6.12|0.18|6.30|1.92|252.84|2.32|1.67|2.13|254.94
2452480|63676|1033|5490|72466|5602|2858|7881|115821|6215|3529|1|7868|18|1|3|12762|26|224.90|0.00|224.90|9.10|209.30|206.90|3.78|14.22|218.40
2452513|7358|835|8985|185051|3804|1190|5328|93091|553|2982|1|7852|15|1|1|12764|18|864.18|17.28|881.46|61.76|439.38|527.14|306.70|30.34|518.42
2452406|79606|253|||3470||6693||4946|2080|1|7821||1||12769|||58.93|1041.13|5.51|245.40|530.38|257.53|194.29|
2452320|38543|1641|9864|78937|3097|1890|9864|78937|5292|1890|1|7812|17|1|2|12770|29|1765.52|70.62|1836.14|36.43|1713.61|1712.55|45.02|7.95|1820.66
2452509|75440|828|3910|178314|6845|1489|1883|114783|4359|3528|1|7878|9|1|3|12772|40|1352.80|0.00|1352.80|26.88|738.00|1258.10|45.45|49.25|764.88
2452360|70881|643|2872|97961|2523|4725|5563|71462|3512|2409|1|7785|20|1|2|12773|30|10.20|0.91|11.11|18.96|3.90|3.26|0.62|6.32|23.77
2452386|50597|1239|2872|97961|2523|4725|5067|187937|6447|797|1|7866|7|1|3|12773|39|3989.70|0.00|3989.70|1.25|846.30|1117.11|1637.37|1235.22|847.55
2452427|62089|1365|7501|96696|338|933|4379|29646|5964|4482|1|7866|9|1|1|12774|25|2326.50|209.38|2535.88|0.64|0.00|1395.90|725.86|204.74|210.02
2452440|57172|1512|7501|96696|338|933|7501|96696|5066|933|1|7879|16|1|2|12774|19|2186.71|0.00|2186.71|9.94|675.26|2186.71|0.00|0.00|685.20
2452297|18179|51|7100|184511|2755|3806|5018|173603|6211|2339|1|7868|10|1|2|12775|47|3798.54|37.98|3836.52|70.18|771.27|2241.13|1495.11|62.30|879.43
2452328|22589|354|7100|184511|2755|3806|3039|53683|1992|3828|1|7838|15|1|2|12775|5|468.40|9.36|477.76|26.77|49.65|252.93|43.09|172.38|85.78
2452384|39601|769|5884|99052|5580|1028|4420|15065|4518|1458|1|7837|11|1|2|12776|8|825.92|8.25|834.17|5.12|72.24|660.73|160.23|4.96|85.61
2452436|59040|1482|5177|97835|6973|2424|769|37456|781|1059|1|7864|7|1|1|12777|41|2376.36|142.58|2518.94|44.36|3516.98|546.56|1628.52|201.28|3703.92
2452404|33037|1740|3867|21100|3486|1119|9622|126750|6003|3976|1|7863|8|1|2|12779|37|1690.90|101.45|1792.35|37.75|522.07|913.08|318.90|458.92|661.27
2452453|63684|528|3867|21100|3486|1119|9164|122501|125|1469|1|7867|1|1|2|12779|12|837.72|50.26|887.98|60.77|628.32|117.28|396.24|324.20|739.35
2452444|65131|366|5076|76607|3771|1942|8028|135318|946|1214|1|7880|11|1|2|12780|19|1702.21|102.13|1804.34|90.90|120.08|1191.54|505.56|5.11|313.11
2452407|20653|648|426|95647|3988|2769|5916|4657|2587|517|1|7840|14|1|3|12782|87|1010.94|70.76|1081.70|21.70|53.94|707.65|163.77|139.52|146.40
2452343|47124|1287|5265|5092|6726|3833|3124|190771|6922|2160|1|7854|20|1|1|12783|3|97.41|0.00|97.41|39.23|124.68|80.85|14.57|1.99|163.91
2452398|28034|1021|4742|||1017|||||1|||1||12784|16|73.76|0.73|74.49|86.14||57.53|11.36||
2452393|42176|843|9575|66213|84|2315|8033|176391|6554|3030|1|7818|18|1|2|12787|7|211.61|14.81|226.42|42.95|14.07|82.52|65.83|63.26|71.83
2452323|18043|1297|1575|41763|1584|812|5673|47644|42|3960|1|7859|1|1|2|12795|18|424.98|12.74|437.72|88.29|359.64|301.73|104.76|18.49|460.67
2452386|44314|1149|1575|41763|1584|812|3644|172467|2000|1940|1|7817|13|1|1|12795|1|14.87|0.14|15.01|33.82|14.14|12.63|0.13|2.11|48.10
2452426|49675|507|1575|41763|1584|812|4416|120454|3957|4500|1|7848|16|1|1|12795|24|1880.16|94.00|1974.16|38.77|877.44|188.01|1675.22|16.93|1010.21
2452420|24606|823|1575|41763|1584|812|50|10757|5512|3820|1|7777|18|1|1|12795|32|427.52|38.47|465.99|53.17|76.48|239.41|114.74|73.37|168.12
2452417|72287|402|1019|97631|1556|2448|4379|152427|5345|4536|1|7818|3|1|1|12798|14|1383.34|13.83|1397.17|97.23|406.00|41.50|1315.00|26.84|517.06
2452391|7412|1422|4191|46161|3284|3407|5586|12845|3846|3760|1|7826|9|1|2|12800|8|350.88|28.07|378.95|13.63|78.88|59.64|238.81|52.43|120.58
2452369|46766|921|8767|84509|5978|2360|9937|149949|1399|4169|1|7868|6|1|2|12801|4|244.00|7.32|251.32|73.58|0.00|104.92|72.32|66.76|80.90
2452475|79313|1585|6606|114760|5601|3675|6606|114760|7087|3675|1|7796|10|1|2|12802|91|13001.17|260.02|13261.19|96.02|1474.20|8320.74|2901.86|1778.57|1830.24
2452519|24203|67|6606|114760|5601|3675|6606|114760|5030|3675|1|7871|1|1|1|12802|7|303.73|24.29|328.02|52.51|156.31|136.67|123.62|43.44|233.11
2452486|45020|1477|6606|114760|5601|3675|5996|67645|1518|1424|1|7856|16|1|3|12802|9|1574.64|78.73|1653.37|99.11|715.77|346.42|884.31|343.91|893.61
2452359|81966|811|4329|84988|7040|3619|2909|182474|6426|4258|1|7832|7|1|2|12803|78|17533.62|0.00|17533.62|59.10|357.24|5786.09|3524.25|8223.28|416.34
2452306|17230|1332|4329|84988|7040|3619|7069|79097|1273|3376|1|7836|11|1|1|12803|53|698.01|55.84|753.85|93.92|1725.15|516.52|150.63|30.86|1874.91
2452448|44881|30|6335|182461|6347|1353|7455|104477|615|1793|1|7845|20|1|2|12806|26|285.22|14.26|299.48|22.67|279.24|171.13|74.15|39.94|316.17
2452442|67296|973|4884|89433|2589|1465|214|1345|4792|1032|1|7876|6|1|1|12808|42|2863.14|171.78|3034.92|29.16|966.84|1059.36|1461.06|342.72|1167.78
2452438|45249|1788|3477|84100|5316|2212|3465|56215|3135|935|1|7834|8|1|2|12809|2|129.88|3.89|133.77|77.42|42.34|46.75|64.01|19.12|123.65
2452545|79107|951|3152||2550|1249|3876|10738|4199|||7815||1|1|12810|52|||||||||
2452464|1998|1093|7352|125212|5952|4652|7413|22436|5315|1834|1|7852|18|1|1|12813|12|526.56|26.32|552.88|8.95|136.44|157.96|29.48|339.12|171.71
2452428|29601|1299||||4652||188753||2654|||2||1|12813||124.95||133.69||53.90||28.88|56.09|
2452410|62873|727|1179|166685|6384|4610|8829|62411|423|2355|1|7808|4|1|1|12814|19|440.04|13.20|453.24|79.27|239.97|246.42|34.85|158.77|332.44
2452440|25774|1063|5884|165880|4356|1639|2909|71718|3628|3571|1|7800|7|1|3|12818|17|1312.23|52.48|1364.71|9.07|1855.21|1312.23|0.00|0.00|1916.76
2452470|57286|72|5884|165880|4356|1639|1407|88031|1372|2920|1|7780|10|1|1|12818|69|1079.16|53.95|1133.11|71.63|2590.95|388.49|48.34|642.33|2716.53
2452484|48984|1593|8921|98073|1032|1264|4877|45858|6938|458|1|7813|5|1|3|12819|61|553.88|11.07|564.95|59.86|3243.98|188.31|296.11|69.46|3314.91
2452477|67751|939|3900|150745|3190|1682|4952|54473|2237|4608|1|7788|7|1|2|12820|19|475.00|42.75|517.75|81.90|863.74|185.25|205.72|84.03|988.39
2452430|46336|129|1476|129372|7188|3644|4680|146256|3739|1655|1|7819|10|1|2|12821|41|1828.19|164.53|1992.72|64.39|1134.47|1517.39|127.42|183.38|1363.39
2452370|79026|933|3491|183005|4246|1647|469|87556|1661|3326|1|7799|1|1|2|12822|48|6055.68|121.11|6176.79|64.94|650.88|242.22|2557.92|3255.54|836.93
2452418|72200|199|3491|183005|4246|1647|7591|124130|1772|1847|1|7805|19|1|3|12822|56|9833.04|491.65|10324.69|37.29|4742.64|1868.27|2708.02|5256.75|5271.58
2452415|43683|777|3491|183005|4246|1647|3370|40483|1262|1048|1|7804|19|1|3|12822|2|71.10|4.26|75.36|6.01|15.22|61.85|6.19|3.06|25.49
2452495|48937|1221|8618|23731|1164|37|7815|96042|3882|4249|1|7872|16|1|3|12824|76|15521.48|0.00|15521.48|14.84|8582.68|6829.45|8257.42|434.61|8597.52
2452340|48387|955|8618|23731|1164|37|4360|150569|3238|667|1|7868|14|1|3|12824|1|8.28|0.66|8.94|50.05|81.22|5.54|1.58|1.16|131.93
2452431|32756|1482|8742|158411|3680|2549|9945|114364|4976|1835|1|7847|5|1|3|12826|60|2118.60|21.18|2139.78|35.98|180.00|381.34|990.23|747.03|237.16
2452415|58493|1393|5419|152067|2508|1676|1688|186363|3560|270|1|7809|7|1|1|12827|9|638.28|57.44|695.72|12.64|522.18|497.85|126.38|14.05|592.26
2452553|36415|1429|5419|152067|2508|1676|9113|92327|6856|4785|1|7778|19|1|3|12827|16|112.48|0.00|112.48|42.14|2.72|103.48|6.57|2.43|44.86
2452402|35176|1225|8090|45066|2602|2458|3225|38140|5639|2985|1|7870|16|1|3|12828|10|24.30|1.21|25.51|32.26|22.40|7.77|7.60|8.93|55.87
2452453|64830|423|3518|41892|6859|1753|8950|148308|2168|4355|1|7820|16|1|1|12829|27|1311.39|91.79|1403.18|36.05|1140.21|1245.82|45.24|20.33|1268.05
2452399|42869|1213|5217|125644|4071|1145|4380|19166|6803|2400|1|7781|11|1|2|12830|45|4188.60|167.54|4356.14|3.95|445.50|41.88|1285.48|2861.24|616.99
2452432|61625|1299|1701|155930|5759|4188|448|84132|1668|1277|1|7778|18|1|3|12832|3|4.80|0.19|4.99|34.94|7.23|2.44|1.84|0.52|42.36
2452465|70834|1741|1701|155930|5759|4188|598|150985|917|4289|1|7880|11|1|3|12832|32|72.00|2.88|74.88|66.11|938.24|4.32|10.15|57.53|1007.23
2452468|59760|1077|1701|155930|5759|4188|6749|4346|4058|2170|1|7818|6|1|3|12832|25|1253.75|0.00|1253.75|86.74|1044.75|413.73|302.40|537.62|1131.49
2452386|71045|504|4178|3879|5740|2721|6206|119164|4069|2087|1|7839|15|1|1|12833|33|1065.57|63.93|1129.50|4.61|1065.57|863.11|93.13|109.33|1134.11
2452320|69403|1761|5536|63015|2734|2133|8362|114452|4691|3930|1|7800|7|1|2|12835|37|1941.39|19.41|1960.80|80.67|337.44|563.00|468.65|909.74|437.52
2452492|60804|1353|442|90102|482|2055|7065|69129|713|2304|1|7828|17|1|2|12836|16|331.52|0.00|331.52|68.42|576.00|285.10|11.14|35.28|644.42
2452404|54886|1491|9674|127684|3581|3511|8802|172144|1053|3449|1|7801|16|1|2|12840|17|1780.24|35.60|1815.84|53.94|642.26|178.02|384.53|1217.69|731.80
2452450|79067|1255|7827|84621|1848|2035|6035|46190|5624|1545|1|7778|8|1|2|12841|57|372.78|33.55|406.33|87.69|274.17|29.82|120.03|222.93|395.41
2452390|68554|547|7827|84621|1848|2035|519|158514|4090|2866|1|7829|14|1|1|12841|19|1827.61|109.65|1937.26|55.43|300.77|1370.70|50.26|406.65|465.85
2452380|35935|1171|7827|84621|1848|2035|7827|84621|4058|2035|1|7875|1|1|1|12841|8|263.28|7.89|271.17|29.13|21.04|55.28|147.68|60.32|58.06
2452378|74613|156|2265|92861|4050|3519|7312|85924|52|1493|1|7843|10|1|2|12843|30|529.50|10.59|540.09|11.85|8.40|84.72|391.40|53.38|30.84
2452392|44496|67|3397|105361|2765|496|9124|58591|778|4485|1|7820|19|1|3|12845|23|10.35|0.51|10.86|60.52|117.53|4.76|1.39|4.20|178.56
2452440|19464|957|4799|81161|1043|4765|6805|117794|4651|2035|1|7852|13|1|3|12846|16|3178.56|158.92|3337.48|5.73|138.08|31.78|2045.40|1101.38|302.73
2452483|79048|660|8863|126230|2877|3684|2524|77702|1688|3867|1|7796|11|1|1|12847|11|106.04|0.00|106.04|94.58|309.32|56.20|32.39|17.45|403.90
2452448|73764|864|7648|24747|4806|385|6228|101206|3542|4085|1|7876|20|1|2|12850|25|899.25|53.95|953.20|49.48|436.00|710.40|92.53|96.32|539.43
2452472|33520|337|7648|24747|4806|385|1568|161640|6872|464|1|7871|20|1|2|12850|8|34.64|0.69|35.33|4.08|27.92|2.77|25.17|6.70|32.69
2452413|17593|1183|4024|20316|3841|1373|8394|93636|3518|567|1|7883|7|1|1|12851|1|152.96|1.52|154.48|2.05|71.75|67.30|54.82|30.84|75.32
2452388|7742|51|4024|20316|3841|1373|7710|127496|4517|1098|1|7827|1|1|2|12851|33|66.33|1.32|67.65|71.78|332.31|43.11|17.64|5.58|405.41
2452520|18582|1767|1458|103279|413|1867|556|137046|521|2029|1|7863|7|1|2|12852|11|608.08|48.64|656.72|11.75|41.14|255.39|81.11|271.58|101.53
2452399|59375|228|1458|103279|413|1867|2258|117250|5193|1463|1|7781|12|1|1|12852|2|99.68|3.98|103.66|60.95|12.46|11.96|59.64|28.08|77.39
