sr_returned_date_sk|sr_return_time_sk|sr_item_sk|sr_customer_sk|sr_cdemo_sk|sr_hdemo_sk|sr_addr_sk|sr_store_sk|sr_reason_sk|sr_ticket_number|sr_return_quantity|sr_return_amt|sr_return_tax|sr_return_amt_inc_tax|sr_fee|sr_return_ship_cost|sr_refunded_cash|sr_reversed_charge|sr_store_credit|sr_net_loss
2452312|47892|933|8147|109277|2375|4360|1|1|18793|8|57.92|3.47|61.39|62.09|156.72|30.11|8.06|19.75|222.28
2451814|36652|833|6690|103732|920|4595|1|2|18795|1|22.12|1.10|23.22|72.76|9.07|14.82|0.43|6.87|82.93
2452203|40452|967|8602|146017|3659|1134|1|3|18798|69|287.73|11.50|299.23|62.60|24.84|17.26|75.73|194.74|98.94
2451969|58147|451|1488|157993|2691|3916|1|2|18799|38|257.64|2.57|260.21|76.72|83.60|28.34|2.29|227.01|162.89
2452445|51980|1047|4950|27978|4329|1047|1|1|18800|43|4759.67|333.17|5092.84|73.15|2307.38|1142.32|2098.06|1519.29|2713.70
2451148|54793|1339|5886|87643|1287|2811|1|2|18801|12|1066.80|64.00|1130.80|40.68|215.64|309.37|719.55|37.88|320.32
2451799|43397|1415|6154|9895|6028|4721|1|2|18803|11|250.36|12.51|262.87|17.79|489.50|215.30|21.73|13.33|519.80
2452156|50307|1269|6881|51527|5247|1207|1|3|18804|20|46.40|2.32|48.72|74.74|42.40|30.62|8.04|7.74|119.46
2452504|32866|513|9800|80994|2448|1902|1|3|18806|10|26.70|1.33|28.03|94.95|0.00|1.86|0.74|24.10|96.28
2452486|40631|1549|9800|160152|6473|634|1|1|18806|41|1485.84|89.15|1574.99|86.63|880.27|89.15|363.13|1033.56|1056.05
2452118|40681|229|7967|121856|7072|1401|1|2|18807|47|563.06|28.15|591.21|85.28|563.06|450.44|106.98|5.64|676.49
2451220|59120|349|2997|931|5993|4935|1|1|18808|6|184.56|11.07|195.63|11.71|293.16|155.03|17.12|12.41|315.94
2451713|45602|1603|2800|114363|4850|890|1|2|18809|74|5594.40|503.49|6097.89|88.24|1690.90|2181.81|1433.28|1979.31|2282.63
2451605|46234|1339|2800|2058|2426|2274|1|1|18809|16|189.76|13.28|203.04|33.96|548.32|117.65|4.32|67.79|595.56
2451076|51893|1318|3006|95907|4395|83|1|3|18812|66|1019.04|30.57|1049.61|27.53|3057.12|387.23|246.40|385.41|3115.22
2451300|49104|721|5245|163832|5118|2564|1|3|18814|1|38.14|1.90|40.04|95.12|26.83|11.06|0.27|26.81|123.85
2451212|31027|1456|4485|95399|5443|2127|1|2|18815|10|12.20|0.97|13.17|48.55|17.00|4.27|7.93|0.00|66.52
2451629|49849|38|2824|59822|4936|4490|1|1|18816|29|1777.41|106.64|1884.05|36.86|199.81|497.67|793.43|486.31|343.31
2451543|51076|1327|2824||||1|2|18816||1385.54||1482.52||||||200.99
2451551|31369|223|9982|108165|4715|2458|1|2|18816|34|904.74|0.00|904.74|47.95|0.00|45.23|833.72|25.79|47.95
2451197|37991|349|3650|149173|5134|302|1|3|18817|5|58.65|4.69|63.34|11.22|50.85|4.10|37.09|17.46|66.76
2451986||1622|3575|72912|2226|2853|1||18820|||107.78|1305.38|33.02||802.39|||
2451086|42619|1126|4474|27097|168|4472|1|1|18821|58|4838.36|387.06|5225.42|59.66|3141.86|2370.79|271.43|2196.14|3588.58
2452635|55523|109||118660|6954||||18822|||||67.38|127.68|0.00|236.00|121.58|227.24
2451790|44180|1697|2780|134289|4853|2657|1|1|18823|49|4.90|0.34|5.24|46.21|164.64|0.44|0.04|4.42|211.19
2451613|47065|1259|3388|54527|4786|485|1|1|18824|37|3334.07|100.02|3434.09|38.34|1403.78|333.40|870.19|2130.48|1542.14
2451710|41884|50|7524|141267|6117|1000|1|2|18824|1|52.04|0.52|52.56|72.95|51.00|6.76|37.12|8.16|124.47
2452612|43967|859|8781|113715|6658|274|1|2|18825|55|597.85|0.00|597.85|74.67|2391.40|567.95|28.70|1.20|2466.07
2451674|57101|535|561|114968|6421|794|1|1|18826|25|2510.25|0.00|2510.25|69.80|299.75|1079.40|744.04|686.81|369.55
2451707|31466|419|561|38557|960|723|1|2|18826|9|500.04|45.00|545.04|21.38|278.73|335.02|94.06|70.96|345.11
2450896|50570|368|7436|72872|6378|4604|1|2|18827|52|5652.92|339.17|5992.09|89.32|1931.80|169.58|1316.00|4167.34|2360.29
2450852|52916|166|8943|62054|2205|236|1|2|18827|56|3159.52|284.35|3443.87|23.13|3317.44|252.76|2005.66|901.10|3624.92
2451866|44389|800|4491|93162|6823|2171|1|2|18828|14|225.68|11.28|236.96|32.92|110.88|187.31|36.06|2.31|155.08
2452025|46001|451|4491|167054|4407|2920|1|2|18828|58|5194.48|51.94|5246.42|30.30|1024.86|519.44|3786.78|888.26|1107.10
2452370|60579|531|5853|142058|6308|2485|1|1|18829|18|182.88|9.14|192.02|56.26|2.70|51.20|14.48|117.20|68.10
2452311|57923|1787|5853|137010||3736|1|3|18829|6||||33.71|||29.97||211.44
2452272|42342|917|7678|62085|921|4110|1|2|18830|12|1303.44|52.13|1355.57|16.86|78.12|769.02|128.26|406.16|147.11
2452194|56795|1561|7678|26476|842|2848|1|3|18830|39|1893.45|37.86|1931.31|53.92|26.91|1098.20|357.86|437.39|118.69
2452148|41023|819|7678|118892|1891|2970|1|1|18830|61|5093.50|356.54|5450.04|27.75|2297.87|1222.44|1819.39|2051.67|2682.16
2452162|58645|131|7678|58885|6751|1857|1|3|18830|26|431.34|4.31|435.65|53.80|272.22|129.40|6.03|295.91|330.33
2452214|50117|1445|3663|175980|2504|3548|1|2|18830|28|1053.36|94.80|1148.16|20.62|621.88|273.87|420.92|358.57|737.30
2452421|39119|897|1154|101494|5564|2674|1|3|18831|24|638.40|25.53|663.93|41.14|204.24|6.38|606.73|25.29|270.91
2452290|50423|985|1154|133298|7198|4305|1|3|18831|1|9.66|0.28|9.94|68.44|16.11|2.51|7.07|0.08|84.83
2451704|38914|1439|7667|54491|3795|3506|1|1|18832|58|4187.02|209.35|4396.37|80.75|2277.08|3391.48|620.52|175.02|2567.18
2452599|55304|285|4373|113666|2691|509|1|1|18833|86|10752.58|967.73|11720.31|13.27|741.32|4946.18|1161.28|4645.12|1722.32
2452638|55408|151|6742|143842|5502|3682|1|3|18834|5|396.55|23.79|420.34|98.75|21.55|229.99|69.95|96.61|144.09
2452586|31322|1629|6742|69749|2583|4737|1|1|18834|52|196.56|7.86|204.42|32.58|368.68|176.90|9.63|10.03|409.12
2452641|60494|1135|6742|66885|5306|2560|1|3|18834|30|2480.40|99.21|2579.61|32.44|1653.60|1140.98|254.48|1084.94|1785.25
2451885|56374|97|4936|110555|4495|635|1|1|18836|11|89.65|6.27|95.92|40.53|134.53|27.79|24.74|37.12|181.33
||389||113277|2025|||3|18837||6.46||6.91||51.76||2.59||110.99
2451888|29547|332|6049|35203|2051|4732|1|2|18837|29|1018.77|61.12|1079.89|1.14|916.69|560.32|265.90|192.55|978.95
2451005|45123|116|2745|30974|1599|977|1|3|18838|3|47.61|1.42|49.03|93.36|92.85|31.89|10.37|5.35|187.63
2451003|42384|154|4036|114092|6177|3069|1|3|18840|68|3845.40|115.36|3960.76|3.07|3429.92|961.35|201.88|2682.17|3548.35
2451012|35123|358|4036|1412|3352|1579|1|3|18840|8|101.20|1.01|102.21|82.49|8.40|35.42|62.49|3.29|91.90
2451948|54147|1459|399|80540|1317|3447|1|2|18841|9|1170.99|11.70|1182.69|61.53|503.46|210.77|604.93|355.29|576.69
2452642|59103|943|9701|40499|1518|24|1|1|18842|22|1059.96|10.59|1070.55|61.69|96.36|201.39|42.92|815.65|168.64
2451115|38010|1684|3008|25941|4154|3527|1|1|18844|7|39.13|1.95|41.08|68.48|78.26|35.99|0.75|2.39|148.69
2450907|56428|1036|1365|190787|1080|1420|1|1|18846|40|3572.80|142.91|3715.71|0.74|0.00|71.45|2871.10|630.25|143.65
2451094|59062|1108|3217|21790|6752|1081|1|1|18849|19|878.18|26.34|904.52|13.60|41.80|96.59|508.03|273.56|81.74
2452299|30043|531|1997|87615|1676|3090|1|1|18851|48|624.96|24.99|649.95|21.59|423.84|443.72|34.43|146.81|470.42
2452344|30382|768|1997|167120|3218|196|1|2|18851|1|2.43|0.00|2.43|16.36|1.62|1.50|0.08|0.85|17.98
2452397|42027|1461|1997|74658|1260|22|1|2|18851|19|2497.17|149.83|2647.00|14.01|678.49|199.77|1746.02|551.38|842.33
2452396|58249|588|1997|109131|2353|1822|1|3|18851|17|1650.36|33.00|1683.36|64.28|0.00|1386.30|258.77|5.29|97.28
2452245|55998|521|7571|184217|1306|1995|1|1|18852|16|774.24|0.00|774.24|23.79|138.88|541.96|37.16|195.12|162.67
2452363|40805|751|7571|104154|5746|938|1|1|18852|4|426.68|4.26|430.94|33.48|88.88|89.60|212.36|124.72|126.62
2450964|43699|434|5886|63771|6367|4316|1|3|18853|63|3055.50|0.00|3055.50|35.90|1501.92|2566.62|425.32|63.56|1537.82
2450985|34814|392|8284|162545|3206|3467|1|2|18853|4|555.32|49.97|605.29|37.96|235.60|372.06|40.31|142.95|323.53
2452796|46124|397|7934|25748|5605|509|1|3|18854|8|238.48|9.53|248.01|22.72|381.60|200.32|2.67|35.49|413.85
2452793|56063|589|7934|88443|4925|2567|1|1|18854|8|426.80|12.80|439.60|9.82|238.00|281.68|11.60|133.52|260.62
2452726|59712|1327|7934|158423|7138|686|1|2|18854|1|107.26|9.65|116.91|78.74|55.39|60.06|31.15|16.05|143.78
2451655|35948|649|9973|36697|6206|1755|1|2|18855|1|20.27|1.01|21.28|34.54|2.12|9.12|5.57|5.58|37.67
2451631|55262|169|9973|30404|891|4698|1|3|18855|10|285.50|22.84|308.34|44.80|95.10|185.57|2.99|96.94|162.74
2451651|52784|1094|9973|164839|||||18855||706.50|63.58|770.08|||692.37|9.89|4.24|171.46
2452202|34011|825|5130|177045|2552|306|1|2|18857|33|376.53|18.82|395.35|35.50|168.96|248.50|62.73|65.30|223.28
2451489|59606|373|1497|100897|442|1547|1|1|18858|11|413.38|28.93|442.31|81.40|255.20|372.04|27.69|13.65|365.53
2451670|46816|1111|9719|117963|2600|1630|1|2|18859|10|141.30|0.00|141.30|43.80|186.30|74.88|34.53|31.89|230.10
||435||20879|||1|1|18860|54||169.60|2289.64|||1759.63|327.97||1004.22
2451243|31504|1168|3047|59071|3515|2719|1|3|18861|37|707.07|63.63|770.70|56.44|512.45|629.29|71.55|6.23|632.52
2451131|47118|286|5354|148819|1771|4203|1|1|18861|14|554.26|11.08|565.34|41.16|86.94|49.88|110.96|393.42|139.18
2452256|41060|537|1117|36837|283|4576|1|2|18862|17|273.70|0.00|273.70|78.46|673.71|235.38|27.97|10.35|752.17
2451052|59764|829|360|65366|676|4753|1|3|18865|14|7.84|0.62|8.46|61.48|5.46|0.00|4.70|3.14|67.56
2451054|31933|814|||3829||||18865||1449.36|||77.48|||0.00|0.00|1952.10
2451582|32865|290|39|98221|2349|1557|1|2|18867|51|2513.28|150.79|2664.07|59.45|865.47|100.53|699.69|1713.06|1075.71
2450864|45977|1519|2183|114370|6175|4293|1|2|18868|48|389.76|27.28|417.04|10.37|308.16|187.08|111.47|91.21|345.81
2450929|48877|1390|2183|95909|6861|3660|1|1|18868|10|1119.20|22.38|1141.58|30.56|190.20|201.45|36.71|881.04|243.14
2451102|32711|931|8113|88643|3389|3375|1|2|18869|8|40.32|2.01|42.33|49.14|7.52|35.07|3.36|1.89|58.67
2451058|40671|799|2817|188699|6691|4436|1|2|18870|1|86.91|0.00|86.91|2.68|20.27|6.08|42.03|38.80|22.95
2451012|56458|518|6017|137689|1088|2200|1|2|18870|9|17.01|1.53|18.54|26.28|23.49|15.47|0.33|1.21|51.30
2451573|32722|290|8438|152485|5892|4019|1|3|18872|34|1447.04|43.41|1490.45|29.95|78.20|289.40|868.23|289.41|151.56
2451563|53700|1526|7372|43858|3158|465|1|3|18872|16|933.12|18.66|951.78|15.72|370.40|578.53|340.40|14.19|404.78
2451564|55574|1057|7372|56025|4822|1179|1|1|18872|1|74.48|1.48|75.96|49.99|0.00|22.34|47.96|4.18|51.47
2451451|43761|236|155|171869|5136|4803|1|1|18872|83|6523.80|130.47|6654.27|1.98|4538.44|3849.04|615.19|2059.57|4670.89
2452043|49774|1477|4601|84076|3162|1241|1|1|18873|30|1351.20|121.60|1472.80|75.91|486.30|1202.56|108.50|40.14|683.81
2452710|40210|75|6109|191786|2158|4250|1|1|18874|38|700.72|21.02|721.74|47.63|823.46|518.53|52.83|129.36|892.11
2452199|46040|1137|9969|137070|3419|2968|1|3|18875|22|475.64|4.75|480.39|86.17|267.52|252.08|33.53|190.03|358.44
2452268|58980|597|9969|141340|3978|4176|1|1|18875|6|33.30|0.66|33.96|96.04|49.98|10.32|13.32|9.66|146.68
2451247|60954|1132|9658|23483|6239|3268|1|3|18876|40|2771.20|138.56|2909.76|48.95|434.40|637.37|362.75|1771.08|621.91
2451242|53641|242|9915|59402|4056|2903|1|1|18876|6|621.66|24.86|646.52|48.07|18.60|136.76|334.58|150.32|91.53
2452179|52366|1345|336|11656|2303|1910|1|2|18877|26|264.42|7.93|272.35|7.35|144.04|251.19|0.26|12.97|159.32
2452140|59567|1499|7715|51361|1443|2358|1|1|18877|50|1377.00|96.39|1473.39|2.11|1196.00|812.43|519.40|45.17|1294.50
2452339|57721|89|1581|73934|2014|4254|1|1|18878|78|968.76|58.12|1026.88|70.57|390.00|222.81|89.51|656.44|518.69
2452250|58355|629|8965|189455|825|4955|1|2|18878|8|156.32|12.50|168.82|8.94|0.00|26.57|84.33|45.42|21.44
2451223|42284|226|8800|79397|1600|763|1|3|18880|2|31.86|1.59|33.45|22.81|42.50|3.18|9.17|19.51|66.90
2451280|36285|355|8800|142733|4148|4683|1|1|18880|2|5.32|0.31|5.63|92.05|1.68|3.77|1.53|0.02|94.04
2452450|46622|319|9629|100459|3951|356|1|2|18881|3|26.22|0.52|26.74|36.73|15.93|5.24|7.34|13.64|53.18
2451141|43517|1405|2965|71516|6307|2138|1|1|18883|5|145.30|1.45|146.75|25.98|333.40|85.72|10.12|49.46|360.83
2451284|45992|769|2965|35823|524|745|1|1|18883|26|393.64|23.61|417.25|13.16|83.98|137.77|138.16|117.71|120.75
2451246|29925|1411|2965|190368|4215|989|1|1|18883|26|1462.76|58.51|1521.27|88.72|669.24|1155.58|113.65|193.53|816.47
2451968|39732|1397|7815|133203|2015|2900|1|3|18884|33|258.72|18.11|276.83|65.98|716.76|232.84|21.99|3.89|800.85
2452008|35371|341|7815|145251|3478|1665|1|2|18884|31|600.16|30.00|630.16|51.51|506.54|186.04|91.10|323.02|588.05
2451992|59031|710|6578|175394|6883|1859|1|3|18884|53|727.69|7.27|734.96|66.02|1182.43|312.90|53.92|360.87|1255.72
2452011|59991|1427|3778|143231|684|4537|1|3|18886|23|1942.81|97.14|2039.95|56.71|1198.07|582.84|883.98|475.99|1351.92
2451917|53829|1766|2776|187873|548|16|1|3|18886|3|174.27|8.71|182.98|55.13|46.92|97.59|49.84|26.84|110.76
2452270|45783|1757|2403|139430|6250|950|1|2|18887|5|275.25|11.01|286.26|27.40|50.05|269.74|5.01|0.50|88.46
2452259|36504|499|465|79682|6819|749|1|2|18887|30|548.40|32.90|581.30|95.68|1221.30|400.33|56.26|91.81|1349.88
2452672|46290|399|9127|112361|||1|1|18889|4|133.84|||||10.70|||
2451449|31933|688|4700|8903|499|1975|1|2|18891|20|1224.20|85.69|1309.89|64.69|416.20|1211.95|3.30|8.95|566.58
2451612|39597|34|6622|190988|3398|2215|1|1|18891|33|1596.54|31.93|1628.47|41.86|23.10|79.82|303.34|1213.38|96.89
2451938|46045|991|3180|80519|5618|2237|1|2|18893|19|126.35|1.26|127.61|80.45|106.21|97.28|19.47|9.60|187.92
2451199|42167|154|2976|135863|1611|4926|1|1|18894|6|61.98|1.85|63.83|17.50|53.82|26.03|7.90|28.05|73.17
2451147|35168|1310|2976|174537|5959|1861|1|3|18894|7|120.82|6.04|126.86|43.02|25.06|47.11|17.69|56.02|74.12
2451101|54149|100|3931|84897|3966|3075|1|1|18895|5|40.25|0.40|40.65|65.20|12.05|33.40|5.95|0.90|77.65
2452244|48711|231|4661|127962|5152|2135|1|3|18896|3|25.89|1.29|27.18|55.47|12.66|22.52|3.10|0.27|69.42
2451870|43949|743|8326|149087|5671|1295|1|2|18897|16|39.04|1.56|40.60|64.54|78.08|3.90|5.97|29.17|144.18
2451764|44397|41|4759|134049|1339|3476|1|2|18900|2|93.06|6.51|99.57|52.18|31.68|26.98|4.62|61.46|90.37
|32208|1400||31906||||3|18900|58|||||307.98||||418.64
2451637|42385|709|5165|138490|5198|2866|1|3|18901|45|1632.60|0.00|1632.60|28.07|90.45|1077.51|271.99|283.10|118.52
2451555|54609|850|5165|1848|6504|1520|1|3|18901|53|1774.44|0.00|1774.44|29.19|782.81|70.97|1584.22|119.25|812.00
2451643|49810|1772|5165|150089|969|4409|1|1|18901|31|641.08|51.28|692.36|99.70|262.88|429.52|93.08|118.48|413.86
2452673|35630|285|||||||18902|32||8.08|816.08|43.98|776.96||33.93||829.02
2451165|51711|373|4395|40249|2325|4721|1|1|18903|4|31.72|2.22|33.94|40.39|6.80|4.44|19.09|8.19|49.41
2451713|42221|925|4386|80079|4331|230|1|1|18904|7|433.09|21.65|454.74|81.88|168.14|207.88|119.36|105.85|271.67
2451647||1172|||3160|3872|1|3|18906|42|5141.64|462.74||||1748.15|644.76||1404.03
2452097|39672|1585|2647|85726|4245|4997|1|2|18907|10|80.50|6.44|86.94|59.55|60.90|9.66|25.50|45.34|126.89
2452066|33618|649|1815|175248|3295|3022|1|2|18907|18|419.04|0.00|419.04|6.89|29.88|414.84|0.04|4.16|36.77
2452234|42212|125|1815|175020|2730|2487|1|1|18907|47|6.58|0.32|6.90|20.18|28.20|2.50|0.24|3.84|48.70
2451546|46570|970|8112|24703|5472|1528|1|2|18909|22|45.76|0.45|46.21|87.84|25.30|21.96|7.61|16.19|113.59
2452457|45089|1704|1211|173666|2721|4816|1|1|18912|25|40.75|0.81|41.56|66.50|116.00|24.04|2.67|14.04|183.31
2452460|46787|1146|1211|43305|2472|4799|1|1|18912|2|119.84|5.99|125.83|85.41|5.56|44.34|43.03|32.47|96.96
2452567|37088|660|1211|116863|1221|772|1|3|18912|97|3665.63|73.31|3738.94|88.53|365.69|2346.00|580.63|739.00|527.53
2452481|42443|1645|1211|49799|4674|1589|1|3|18912|8|150.88|4.52|155.40|54.53|5.04|36.21|44.72|69.95|64.09
2451115|50535|283|4861|16844|5505|53|1|2|18913|2|71.70|6.45|78.15|24.51|35.84|23.66|35.06|12.98|66.80
2451110|56654|1666|4861|136447|4364|1041|1|2|18913|58|505.18|45.46|550.64|83.72|517.36|30.31|332.40|142.47|646.54
2451240|51791|202|6526|157655|6745|2115|1|3|18914|1|58.35|5.25|63.60|46.10|27.41|58.35|0.00|0.00|78.76
2451268|44046|1576|6526|74855|4493|811|1|2|18914|1|26.97|2.15|29.12|15.06|36.50|5.66|20.24|1.07|53.71
2451699|51514|824|3410|90102|542|4942|1|2|18915|37|0.00|0.00|0.00|30.19|239.76|0.00|0.00|0.00|269.95
2451680|34560|1153|1238|12629|2307|4865|1|2|18915|22|403.92|8.07|411.99|36.99|153.78|387.76|15.02|1.14|198.84
2452016|57006|1340|6887|111831|4586|3454|1|1|18916|57|1316.70|39.50|1356.20|34.59|168.72|750.51|435.96|130.23|242.81
2451824|33887|1265|1518|113636|6680|1764|1|2|18917|10|1568.90|0.00|1568.90|43.03|134.90|658.93|573.28|336.69|177.93
2451658|29850|266|1518|37688|937|1546|1|1|18917|67|2586.87|51.73|2638.60|26.19|3300.42|491.50|1341.03|754.34|3378.34
2452543|49951|1135|7856|116430|1294|4918|1|3|18918|52|3278.08|295.02|3573.10|99.43|3430.44|1802.94|708.06|767.08|3824.89
2452625|39822|762|7856|103018|2333|4688|1|1|18918|10|1056.00|42.24|1098.24|90.97|407.00|1024.32|2.85|28.83|540.21
2451143|53493|67|8778|126035|252|589|1|3|18919|1|6.09|0.00|6.09|12.68|50.76|1.46|3.51|1.12|63.44
2451178|58059|1492|9380|88581|740|3586|1|1|18919|1|2.75|0.24|2.99|41.54|4.12|2.66|0.05|0.04|45.90
2451215|29310|1544|9380|149772|4109|1479|1|2|18919|60|3991.80|319.34|4311.14|88.36|99.60|2395.08|15.96|1580.76|507.30
2450972|31181|494|1592|109734|4965|2389|1|3|18920|74|167.24|0.00|167.24|87.38|0.00|38.46|50.22|78.56|87.38
2451713|35897|1657|6554|21260|6049|3031|1|3|18921|63|4757.76|428.19|5185.95|66.33|1189.44|3473.16|1284.60|0.00|1683.96
2451933|58684|1127|4899|120089|2232|4808|1|2|18923|48|27.84|0.55|28.39|45.31|3.84|19.48|6.35|2.01|49.70
2452022|31138|1441|4899|23433|5276|399|1|2|18923|18|1051.38|42.05|1093.43|87.07|46.26|767.50|244.13|39.75|175.38
2451955|45429|441|3119|175076|1193|677|1|3|18923|32|283.84|11.35|295.19|67.12|102.08|25.54|227.30|31.00|180.55
2452456|43083|840|4634|54652|1893|2647|1|2|18924|12|62.28|5.60|67.88|0.82|24.84|4.35|55.03|2.90|31.26
2452036|36561|727|4584|153130|6589|401|1|3|18926|91|11240.32|674.41|11914.73|37.71|1175.72|5282.95|1965.93|3991.44|1887.84
2451129|50641|1478|612|55451|4411|2764|1|3|18927|8|3.92|0.35|4.27|38.73|143.76|1.76|1.81|0.35|182.84
2451213|46271|226|612|181549|4623|4570|1|2|18927|15|2095.80|62.87|2158.67|97.78|485.25|1739.51|32.06|324.23|645.90
2451063|46922|1448|6432|63249|1186|4163|1|1|18927|37|1306.10|13.06|1319.16|93.47|703.37|666.11|57.59|582.40|809.90
2451176|45478|856|612|99841|3860|1359|1|2|18927|28|1044.68|73.12|1117.80|96.26|223.72|950.65|71.46|22.57|393.10
2451182|29269|1562|612|143369|4833|4650|1|2|18927|51|193.80|11.62|205.42|68.75|169.32|118.21|55.18|20.41|249.69
2451633|30131|1078|5677|133630|3756|3962|1|1|18928|7|810.95|24.32|835.27|72.70|45.64|640.65|17.03|153.27|142.66
2451579|36864|550|5677|66370|1063|1556|1|1|18928|7|320.25|12.81|333.06|33.47|158.48|317.04|1.15|2.06|204.76
2452696|56585|1515|887|176755|4303|1458|1|2|18929|77|11295.13|225.90|11521.03|40.11|4424.42|3840.34|4323.77|3131.02|4690.43
2451499|34159|994|5627|134600|6097|907|1|3|18930|16|73.76|6.63|80.39|41.90|0.00|14.01|4.18|55.57|48.53
2451555|44048|1634|5627|147919|292|2458|1|3|18930|55|23.10|0.00|23.10|90.82|353.65|8.31|1.18|13.61|444.47
2451205|47286|673|7821|85259|24|3102|1|1|18931|8|456.48|18.25|474.73|57.37|206.32|273.88|85.82|96.78|281.94
2452525|55884|1567|5638|79753|4191|2469|1|1|18933|79|1821.74|72.86|1894.60|47.90|759.19|655.82|617.93|547.99|879.95
2451099|39403|34|4839|106330|4992|534|1|3|18935|22|60.28|4.82|65.10|56.36|210.98|13.26|32.91|14.11|272.16
2451323|60396|1618|3705|30144|3348|1392|1|3|18937|2|23.38|0.00|23.38|40.15|12.74|14.02|7.67|1.69|52.89
2452256|32320|1067|4754|166544|1866|2948|1|2|18938|25|895.50|8.95|904.45|88.58|204.50|349.24|65.55|480.71|302.03
2452295|51084|245|4754|95609|3504|2006|1|2|18938|45|3540.15|70.80|3610.95|85.13|1643.40|1062.04|1065.58|1412.53|1799.33
2452351|43334|145|1335|51137|6949|1721|1|1|18939|13|790.66|31.62|822.28|65.27|614.90|134.41|26.25|630.00|711.79
2452200|41571|19|1335|176204|2625|1526|1|3|18939|58|496.48|29.78|526.26|52.91|202.42|24.82|273.56|198.10|285.11
2452214|55441|1793|1335|176599|3044|976|1|1|18939|26|305.50|9.16|314.66|67.17|855.92|161.91|110.56|33.03|932.25
2452028|42959|175|9021|98309|6364|3259|1|3|18940|1|49.61|2.97|52.58|39.89|35.44|32.24|6.60|10.77|78.30
2451337|41432|1699|5706|38474|3516|4478|1|2|18941|98|954.52|0.00|954.52|73.54|389.06|601.34|268.41|84.77|462.60
2451332|48465|1508|5706|66491|3057|2710|1|1|18941|74|1587.30|63.49|1650.79|23.78|3390.68|444.44|765.71|377.15|3477.95
2451854|35904|614|2195|189316|2418|3480|1|3|18942|9|77.67|6.99|84.66|48.67|1.26|44.27|12.35|21.05|56.92
2451912|48659|101|2195|77257|3188|3439|1|3|18942|25|179.00|1.79|180.79|62.25|244.25|1.79|69.11|108.10|308.29
2451120|44875|404|3266|98287|6861|4282|1|2|18943|6|62.04|0.62|62.66|4.87|150.18|28.53|19.43|14.08|155.67
2451484|53251|32|4533|26816|2530|797|1|2|18945|2|16.48|0.49|16.97|17.28|10.98|0.49|13.27|2.72|28.75
2451511|29465|1678|9833|30483|201|1206|1|2|18947|39|2000.70|160.05|2160.75|45.09|507.39|1160.40|235.28|605.02|712.53
2451947|47225|1483|7673|88440|2340|1840|1|3|18948|61|72.59|1.45|74.04|67.97|496.54|56.62|11.49|4.48|565.96
2452041|35700|974|7673|59159|3111|2710|1|2|18948|54|396.90|23.81|420.71|37.29|157.68|222.26|104.78|69.86|218.78
2451962|42702|770|2985|91475|2566|2817|1|1|18950|48|2415.36|48.30|2463.66|14.72|152.16|1086.91|491.52|836.93|215.18
2452527|52510|127|2098|170342|7146|3070|1|3|18953|16|720.00|14.40|734.40|23.02|146.56|43.20|47.37|629.43|183.98
2452152|45925|57|3656|132624|3829|3954|1|1|18954|19|636.50|31.82|668.32|16.96|154.28|547.39|32.07|57.04|203.06
2451708|36439|1687|6266|106044|3421|3558|1|1|18955|30|1862.40|130.36|1992.76|87.90|907.20|409.72|493.91|958.77|1125.46
2451800|53406|434|2790|35795|4758|554|1|3|18956|23|120.52|3.61|124.13|90.76|43.70|15.66|44.04|60.82|138.07
2451901|34913|278|2790|62271|456|3521|1|3|18956|34|3681.18|257.68|3938.86|14.37|641.92|809.85|2210.92|660.41|913.97
2451846|60586|83|2790|107996|5294|3952|1|2|18956|8|160.08|3.20|163.28|54.96|600.48|132.86|16.05|11.17|658.64
2451821|44591|1631|5434|48664|4821|2691|1|1|18958|17|1317.33|92.21|1409.54|23.19|627.30|592.79|173.88|550.66|742.70
2451950|48759|973|853|169690|3659|508|1|2|18958|59|1945.82|77.83|2023.65|60.84|1678.55|1050.74|537.04|358.04|1817.22
2450989|37829|1369|6576|118723|1211|4139|1|2|18960|17|380.12|11.40|391.52|67.67|103.53|159.65|19.84|200.63|182.60
2451053|57282|1099|6576|1309|4115|194|1|1|18960|40|1441.60|72.08|1513.68|31.82|1402.80|432.48|888.02|121.10|1506.70
2451315|30907|193|6326|68454|2939|584|1|2|18961|51|291.21|5.82|297.03|91.93|143.82|253.35|16.65|21.21|241.57
2451069|43250|1202|8983|170251|799|2460|1|3|18962|1|52.40|3.66|56.06|57.76|24.66|45.58|6.54|0.28|86.08
2451092|55351|1730|4764|84315|6953|1224|1|3|18962|16|1333.60|40.00|1373.60|35.84|705.12|733.48|66.01|534.11|780.96
2451093|31266|578|9906|126353|2410|2180|1|1|18962|79|319.95|6.39|326.34|45.38|1174.73|172.77|75.06|72.12|1226.50
2452642|36766|943|1551|21875|2279|1843|1|1|18963|6|64.38|5.15|69.53|95.06|42.90|18.02|38.94|7.42|143.11
